slice_num,z_nm,n_points,vtk_phi_min,vtk_phi_mean,vtk_phi_max,fem_phi_min,fem_phi_mean,fem_phi_max,abs_err_min,abs_err_mean,abs_err_max,rel_err_min,rel_err_mean,rel_err_max
396,775.0,3721,-1.5765663,-1.5765665,-1.5765663,-2.2542429336913603,-2.2542429249535094,-2.2542429191991635,-0.6776765951522368,-0.6776765864143857,-0.67767658066004,0.42984336535307993,0.42984336900300285,0.429843374545333
397,780.0,3721,-1.5765663,-1.5765665,-1.5765663,-2.2542429336913603,-2.2542429249535094,-2.2542429191991635,-0.6776765951522368,-0.6776765864143857,-0.67767658066004,0.42984336535307993,0.42984336900300285,0.429843374545333
398,785.0,3721,-1.5765663,-1.5765665,-1.5765663,-2.2542429336913603,-2.2542429249535094,-2.2542429191991635,-0.6776765951522368,-0.6776765864143857,-0.67767658066004,0.42984336535307993,0.42984336900300285,0.429843374545333
399,790.0,3721,-1.6206825,-1.6206822,-1.6206825,-2.2877704063212065,-2.2877704001090517,-2.2877703961911005,-0.6670879283701567,-0.6670879221580018,-0.6670879182400506,0.41160926172498485,0.4116092641424548,0.4116092679755035
400,795.0,3721,-1.6206825,-1.6206822,-1.6206825,-2.2877704063212065,-2.2877704001090517,-2.2877703961911005,-0.6670879283701567,-0.6670879221580018,-0.6670879182400506,0.41160926172498485,0.4116092641424548,0.4116092679755035
401,800.0,3721,-1.6206825,-1.6206822,-1.6206825,-2.2877704063212065,-2.2877704001090517,-2.2877703961911005,-0.6670879283701567,-0.6670879221580018,-0.6670879182400506,0.41160926172498485,0.4116092641424548,0.4116092679755035
402,805.0,3721,-1.6206825,-1.6206822,-1.6206825,-2.2877704063212065,-2.2877704001090517,-2.2877703961911005,-0.6670879283701567,-0.6670879221580018,-0.6670879182400506,0.41160926172498485,0.4116092641424548,0.4116092679755035
403,810.0,3721,-1.6647986,-1.6647986,-1.6647986,-2.321297777118386,-2.3212977726893294,-2.321297770006436,-0.65649915975541,-0.6564991553263533,-0.6564991526434598,0.3943414811836808,0.39434148279522313,0.394341485455639
404,815.0,3721,-1.6647986,-1.6647986,-1.6647986,-2.321297777118386,-2.3212977726893294,-2.321297770006436,-0.65649915975541,-0.6564991553263533,-0.6564991526434598,0.3943414811836808,0.39434148279522313,0.394341485455639
405,820.0,3721,-1.6647986,-1.6647986,-1.6647986,-2.321297777118386,-2.3212977726893294,-2.321297770006436,-0.65649915975541,-0.6564991553263533,-0.6564991526434598,0.3943414811836808,0.39434148279522313,0.394341485455639
