z_nm,n_points,vtk_min,vtk_mean,vtk_max,fem_min,fem_mean,fem_max,mean_signed_err,mean_abs_err,max_abs_err,rmse,rel_l2_error,normalized_rmse,valid_overlap_frac,nearest_fallback_frac,shape_rmse,pearson_r
74.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
75.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
76.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
77.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
78.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
79.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
80.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
81.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
82.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
83.0,3721,-0.06427445262670517,-0.03220990300178528,-0.01988035999238491,-1.089635112311001,-1.0809680116731788,-1.0654298899977392,-1.0487581093461706,1.0487581093461706,1.0697547523186162,1.0488840825441832,30.991577070919856,0.2300267405995585,1.0,0.0,0.01625566655656642,-0.9908818810735537
